PLAY_DATE,PLAY_NAME,THEATER_NAME,PLAY_CATEGORY,IS_GUEST_PLAY,PLAY_TYPE,LONGITUDE,LATITUDE,NUMBER_OF_AUDIENCE
2017-11-29 17:30:00 +0000 +0000,ÇİNGENELER GÖKYÜZÜNDE YAŞAR,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yabancı,28.988829,41.046788,587
2017-11-30 17:30:00 +0000 +0000,ÇİNGENELER GÖKYÜZÜNDE YAŞAR,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yabancı,28.988829,41.046788,595
2017-12-01 17:30:00 +0000 +0000,ÇİNGENELER GÖKYÜZÜNDE YAŞAR,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yabancı,28.988829,41.046788,600
2017-12-02 12:00:00 +0000 +0000,ÇİNGENELER GÖKYÜZÜNDE YAŞAR,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yabancı,28.988829,41.046788,585
2017-12-02 17:30:00 +0000 +0000,ÇİNGENELER GÖKYÜZÜNDE YAŞAR,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yabancı,28.988829,41.046788,590
2017-11-08 12:00:00 +0000 +0000,GEÇ KALANLAR,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,324
2017-11-08 17:30:00 +0000 +0000,GEÇ KALANLAR,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,340
2017-11-09 17:30:00 +0000 +0000,GEÇ KALANLAR,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,334
2017-11-10 17:30:00 +0000 +0000,GEÇ KALANLAR,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,339
2017-11-11 12:00:00 +0000 +0000,GEÇ KALANLAR,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,336
2017-11-11 17:30:00 +0000 +0000,GEÇ KALANLAR,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,339
2017-11-15 12:00:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,277
2017-11-15 17:30:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,303
2017-11-16 17:30:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,304
2017-11-17 17:30:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,309
2017-11-18 12:00:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,319
2017-11-18 17:30:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,328
2017-11-22 12:00:00 +0000 +0000,YANGIN YERİNDE ORKİDELER,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,302
2017-11-22 17:30:00 +0000 +0000,YANGIN YERİNDE ORKİDELER,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,312
2017-11-23 17:30:00 +0000 +0000,YANGIN YERİNDE ORKİDELER,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,328
2017-11-24 17:30:00 +0000 +0000,YANGIN YERİNDE ORKİDELER,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,313
2017-11-25 12:00:00 +0000 +0000,YANGIN YERİNDE ORKİDELER,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,318
2017-11-25 17:30:00 +0000 +0000,YANGIN YERİNDE ORKİDELER,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,346
2017-11-29 12:00:00 +0000 +0000,KOMİK-İ ŞEHİR NAŞİT BEY,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,329
2017-11-29 17:30:00 +0000 +0000,KOMİK-İ ŞEHİR NAŞİT BEY,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,300
2017-11-30 17:30:00 +0000 +0000,KOMİK-İ ŞEHİR NAŞİT BEY,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,333
2017-12-01 17:30:00 +0000 +0000,KOMİK-İ ŞEHİR NAŞİT BEY,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,334
2017-12-02 12:00:00 +0000 +0000,KOMİK-İ ŞEHİR NAŞİT BEY,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,335
2017-12-02 17:30:00 +0000 +0000,KOMİK-İ ŞEHİR NAŞİT BEY,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,336
2017-11-09 17:30:00 +0000 +0000,CİBALİ KARAKOLU,Kağıthane Sadabad Sahnesi,Müzikal,0,Yabancı," 28.970972",41.079366,573
2017-11-10 17:30:00 +0000 +0000,CİBALİ KARAKOLU,Kağıthane Sadabad Sahnesi,Müzikal,0,Yabancı," 28.970972",41.079366,567
2017-11-11 12:00:00 +0000 +0000,CİBALİ KARAKOLU,Kağıthane Sadabad Sahnesi,Müzikal,0,Yabancı," 28.970972",41.079366,574
2017-11-11 17:30:00 +0000 +0000,CİBALİ KARAKOLU,Kağıthane Sadabad Sahnesi,Müzikal,0,Yabancı," 28.970972",41.079366,567
2017-11-16 17:30:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı," 28.970972",41.079366,548
2017-11-17 17:30:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı," 28.970972",41.079366,547
2017-11-18 12:00:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı," 28.970972",41.079366,565
2017-11-18 17:30:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı," 28.970972",41.079366,563
2017-11-23 17:30:00 +0000 +0000,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,576
2017-11-24 17:30:00 +0000 +0000,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,568
2017-11-25 12:00:00 +0000 +0000,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,562
2017-11-25 17:30:00 +0000 +0000,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,574
2017-11-30 17:30:00 +0000 +0000,FEHİM PAŞA KONAĞI,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,569
2017-12-01 17:30:00 +0000 +0000,FEHİM PAŞA KONAĞI,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,574
2017-12-02 12:00:00 +0000 +0000,FEHİM PAŞA KONAĞI,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,574
2017-12-02 17:30:00 +0000 +0000,FEHİM PAŞA KONAĞI,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,574
2017-11-08 12:00:00 +0000 +0000,ON İKİ ÖFKELİ ADAM,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.991770,315
2017-11-08 17:30:00 +0000 +0000,ON İKİ ÖFKELİ ADAM,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.991770,302
2017-11-09 17:30:00 +0000 +0000,ON İKİ ÖFKELİ ADAM,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.991770,308
2017-11-10 17:30:00 +0000 +0000,ON İKİ ÖFKELİ ADAM,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.991770,310
2017-11-11 12:00:00 +0000 +0000,ON İKİ ÖFKELİ ADAM,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.991770,303
2017-11-11 17:30:00 +0000 +0000,ON İKİ ÖFKELİ ADAM,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.991770,307
2017-11-15 12:00:00 +0000 +0000,SIZI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.991770,311
2017-11-15 17:30:00 +0000 +0000,SIZI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.991770,302
2017-11-16 17:30:00 +0000 +0000,SIZI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.991770,307
2017-11-17 17:30:00 +0000 +0000,SIZI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.991770,297
2017-11-18 12:00:00 +0000 +0000,SIZI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.991770,289
2017-11-18 17:30:00 +0000 +0000,SIZI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.991770,307
2017-11-22 12:00:00 +0000 +0000,HAYAL-İ TEMSİL,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.991770,304
2017-11-22 17:30:00 +0000 +0000,HAYAL-İ TEMSİL,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.991770,287
2017-11-23 17:30:00 +0000 +0000,HAYAL-İ TEMSİL,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.991770,315
2017-11-24 17:30:00 +0000 +0000,HAYAL-İ TEMSİL,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.991770,294
2017-11-25 12:00:00 +0000 +0000,HAYAL-İ TEMSİL,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.991770,290
2017-11-25 17:30:00 +0000 +0000,HAYAL-İ TEMSİL,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.991770,303
2017-11-29 12:00:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.991770,316
2017-11-29 17:30:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.991770,300
2017-11-30 17:30:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.991770,304
2017-12-01 17:30:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.991770,311
2017-12-02 12:00:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.991770,313
2017-12-02 17:30:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.991770,314
2017-11-08 12:00:00 +0000 +0000,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yabancı,29.012900,41.019561,354
2017-11-08 17:30:00 +0000 +0000,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yabancı,29.012900,41.019561,336
2017-11-09 17:30:00 +0000 +0000,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yabancı,29.012900,41.019561,348
2017-11-10 17:30:00 +0000 +0000,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yabancı,29.012900,41.019561,343
2017-11-11 12:00:00 +0000 +0000,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yabancı,29.012900,41.019561,353
2017-11-11 17:30:00 +0000 +0000,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yabancı,29.012900,41.019561,367
2017-11-18 12:00:00 +0000 +0000,BİZİM AİLE,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yerli,29.012900,41.019561,1
2017-11-22 12:00:00 +0000 +0000,BİZİM AİLE,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yerli,29.012900,41.019561,362
2017-11-22 17:30:00 +0000 +0000,BİZİM AİLE,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yerli,29.012900,41.019561,338
2017-11-23 17:30:00 +0000 +0000,BİZİM AİLE,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yerli,29.012900,41.019561,350
2017-11-24 17:30:00 +0000 +0000,BİZİM AİLE,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yerli,29.012900,41.019561,357
2017-11-25 12:00:00 +0000 +0000,BİZİM AİLE,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yerli,29.012900,41.019561,362
2017-11-25 17:30:00 +0000 +0000,BİZİM AİLE,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yerli,29.012900,41.019561,352
2017-11-29 12:00:00 +0000 +0000,GEÇ KALANLAR,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.012900,41.019561,342
2017-11-29 17:30:00 +0000 +0000,GEÇ KALANLAR,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.012900,41.019561,337
2017-11-30 17:30:00 +0000 +0000,GEÇ KALANLAR,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.012900,41.019561,343
2017-12-01 17:30:00 +0000 +0000,GEÇ KALANLAR,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.012900,41.019561,331
2017-12-02 12:00:00 +0000 +0000,GEÇ KALANLAR,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.012900,41.019561,325
2017-12-02 17:30:00 +0000 +0000,GEÇ KALANLAR,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.012900,41.019561,344
2017-11-09 17:30:00 +0000 +0000,MACBETH,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,379
2017-11-10 17:30:00 +0000 +0000,MACBETH,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,398
2017-11-11 12:00:00 +0000 +0000,MACBETH,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,397
2017-11-11 17:30:00 +0000 +0000,MACBETH,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,396
2017-11-16 17:30:00 +0000 +0000,BEN ÇAĞIRMADIM,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,391
2017-11-17 17:30:00 +0000 +0000,BEN ÇAĞIRMADIM,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,395
2017-11-18 12:00:00 +0000 +0000,BEN ÇAĞIRMADIM,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,390
2017-11-18 17:30:00 +0000 +0000,BEN ÇAĞIRMADIM,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,400
2017-11-23 17:30:00 +0000 +0000,SAADET HANIM,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,385
2017-11-24 17:30:00 +0000 +0000,SAADET HANIM,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,399
2017-11-25 12:00:00 +0000 +0000,SAADET HANIM,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,390
2017-11-25 17:30:00 +0000 +0000,SAADET HANIM,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,394
2017-11-30 17:30:00 +0000 +0000,MARTI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,395
2017-12-01 17:30:00 +0000 +0000,MARTI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,386
2017-12-02 12:00:00 +0000 +0000,MARTI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,390
2017-12-02 17:30:00 +0000 +0000,MARTI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,398
2017-11-09 17:30:00 +0000 +0000,SAADET HANIM,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,230
2017-11-10 17:30:00 +0000 +0000,SAADET HANIM,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,230
2017-11-11 12:00:00 +0000 +0000,SAADET HANIM,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,235
2017-11-11 17:30:00 +0000 +0000,SAADET HANIM,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,240
2017-11-16 17:30:00 +0000 +0000,KOMİK-İ ŞEHİR NAŞİT BEY,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,244
2017-11-17 17:30:00 +0000 +0000,KOMİK-İ ŞEHİR NAŞİT BEY,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,235
2017-11-18 12:00:00 +0000 +0000,KOMİK-İ ŞEHİR NAŞİT BEY,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,232
2017-11-18 17:30:00 +0000 +0000,KOMİK-İ ŞEHİR NAŞİT BEY,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,237
2017-11-23 17:30:00 +0000 +0000,REİS BEY,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,238
2017-11-24 17:30:00 +0000 +0000,REİS BEY,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,226
2017-11-25 12:00:00 +0000 +0000,REİS BEY,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,248
2017-11-25 17:30:00 +0000 +0000,REİS BEY,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,224
2017-11-30 17:30:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,226
2017-12-01 17:30:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,233
2017-12-02 12:00:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,236
2017-12-02 17:30:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,215
2017-11-19 09:00:00 +0000 +0000,DEDEKTİF KÖPEK CASH,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,591
2017-11-19 12:00:00 +0000 +0000,DEDEKTİF KÖPEK CASH,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,597
2017-11-26 09:00:00 +0000 +0000,DEDEKTİF KÖPEK CASH,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,565
2017-11-26 12:00:00 +0000 +0000,DEDEKTİF KÖPEK CASH,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,575
2017-12-03 09:00:00 +0000 +0000,DEDEKTİF KÖPEK CASH,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,570
2017-12-03 12:00:00 +0000 +0000,DEDEKTİF KÖPEK CASH,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,589
2017-11-19 09:00:00 +0000 +0000,BİR KÜMES HİKAYESİ,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.015900,323
2017-11-19 12:00:00 +0000 +0000,BİR KÜMES HİKAYESİ,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.015900,326
2017-11-26 09:00:00 +0000 +0000,BİR KÜMES HİKAYESİ,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.015900,335
2017-11-26 12:00:00 +0000 +0000,BİR KÜMES HİKAYESİ,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.015900,330
2017-12-03 09:00:00 +0000 +0000,BİR KÜMES HİKAYESİ,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.015900,337
2017-12-03 12:00:00 +0000 +0000,BİR KÜMES HİKAYESİ,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.015900,335
2017-11-19 09:00:00 +0000 +0000,POLLYANNA,Kağıthane Sadabad Sahnesi,Çocuk,0,Yabancı," 28.970972",41.079366,583
2017-11-19 12:00:00 +0000 +0000,POLLYANNA,Kağıthane Sadabad Sahnesi,Çocuk,0,Yabancı," 28.970972",41.079366,587
2017-11-26 09:00:00 +0000 +0000,POLLYANNA,Kağıthane Sadabad Sahnesi,Çocuk,0,Yabancı," 28.970972",41.079366,542
2017-11-26 12:00:00 +0000 +0000,POLLYANNA,Kağıthane Sadabad Sahnesi,Çocuk,0,Yabancı," 28.970972",41.079366,563
2017-12-03 09:00:00 +0000 +0000,POLLYANNA,Kağıthane Sadabad Sahnesi,Çocuk,0,Yabancı," 28.970972",41.079366,503
2017-12-03 12:00:00 +0000 +0000,POLLYANNA,Kağıthane Sadabad Sahnesi,Çocuk,0,Yabancı," 28.970972",41.079366,536
2017-11-19 09:00:00 +0000 +0000,BİSKÜVİ ADAM,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yabancı,29.023408,40.991770,283
2017-11-19 12:00:00 +0000 +0000,BİSKÜVİ ADAM,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yabancı,29.023408,40.991770,307
2017-11-26 09:00:00 +0000 +0000,BİSKÜVİ ADAM,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yabancı,29.023408,40.991770,294
2017-11-26 12:00:00 +0000 +0000,BİSKÜVİ ADAM,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yabancı,29.023408,40.991770,300
2017-12-03 09:00:00 +0000 +0000,BİSKÜVİ ADAM,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yabancı,29.023408,40.991770,289
2017-12-03 12:00:00 +0000 +0000,BİSKÜVİ ADAM,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yabancı,29.023408,40.991770,296
2017-11-19 09:00:00 +0000 +0000,PALYAÇO PRENS,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.012900,41.019561,252
2017-11-19 12:00:00 +0000 +0000,PALYAÇO PRENS,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.012900,41.019561,279
2017-11-26 09:00:00 +0000 +0000,PALYAÇO PRENS,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.012900,41.019561,238
2017-11-26 12:00:00 +0000 +0000,PALYAÇO PRENS,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.012900,41.019561,274
2017-12-03 09:00:00 +0000 +0000,PALYAÇO PRENS,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.012900,41.019561,252
2017-12-03 12:00:00 +0000 +0000,PALYAÇO PRENS,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.012900,41.019561,266
2017-11-19 09:00:00 +0000 +0000,HARİKALAR MUTFAĞI,Ümraniye Sahnesi,Çocuk,0,Yerli,29.104798,41.025025,390
2017-11-19 12:00:00 +0000 +0000,HARİKALAR MUTFAĞI,Ümraniye Sahnesi,Çocuk,0,Yerli,29.104798,41.025025,403
2017-11-26 09:00:00 +0000 +0000,HARİKALAR MUTFAĞI,Ümraniye Sahnesi,Çocuk,0,Yerli,29.104798,41.025025,403
2017-11-26 12:00:00 +0000 +0000,HARİKALAR MUTFAĞI,Ümraniye Sahnesi,Çocuk,0,Yerli,29.104798,41.025025,403
2017-12-03 09:00:00 +0000 +0000,HARİKALAR MUTFAĞI,Ümraniye Sahnesi,Çocuk,0,Yerli,29.104798,41.025025,394
2017-12-03 12:00:00 +0000 +0000,HARİKALAR MUTFAĞI,Ümraniye Sahnesi,Çocuk,0,Yerli,29.104798,41.025025,390
2017-11-19 09:00:00 +0000 +0000,YAŞASIN BARIŞ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,237
2017-11-19 12:00:00 +0000 +0000,YAŞASIN BARIŞ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,223
2017-11-26 09:00:00 +0000 +0000,YAŞASIN BARIŞ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,226
2017-11-26 12:00:00 +0000 +0000,YAŞASIN BARIŞ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,230
2017-12-03 09:00:00 +0000 +0000,YAŞASIN BARIŞ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,220
2017-12-03 12:00:00 +0000 +0000,YAŞASIN BARIŞ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,229
2017-11-10 17:30:00 +0000 +0000,MARTI,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,600
2017-11-11 17:30:00 +0000 +0000,MARTI,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,599
2017-11-01 12:00:00 +0000 +0000,BEN ÇAĞIRMADIM,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,583
2017-11-01 17:30:00 +0000 +0000,BEN ÇAĞIRMADIM,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,571
2017-11-02 17:30:00 +0000 +0000,BEN ÇAĞIRMADIM,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,566
2017-11-03 17:30:00 +0000 +0000,BEN ÇAĞIRMADIM,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,588
